session_id,TooFast,WhiteBlackBIATGood,WhiteBlackBIATBad,WhiteAsianBIATGood,WhiteAsianBIATBad,WhiteHispanicBIATGood,WhiteHispanicBIATBad,BJWAgg,GBDAgg,PDAgg,SLBAgg,Conservatism,ExplicitPref,Age,CountryCit,Ethnicity,EthnicityBinary,Gender,Race,RaceMulti
8854766,0,.0963275022849592,.0639344357666291, , , , , , , , , , , , , , , , ,.
8854770,0, , ,-.46724914749942, , , , ,2.125, ,4.16666666666667, ,0, , , , , , ,.
8854783,0, , , , ,-.60422810360399,-.187692062267386, ,2.875, ,3.91666666666667,4,-1,19,1,1,1,1,7,.
8854800,0, , ,-.0625136809413055,.719928463348436, , ,3.4, ,1.83333333333333, ,2,0,21,39,2,2,2,2,.
8854805,0, , , , ,-.405316533663827,.438290248423696, ,1.125, , ,2,0,22,1,2,2,2,7,.
8854806,0,.182192048704254, , , , , ,4.25, ,3.16666666666667, ,4,0,21,1,2,2,2,5,.
8854818,0, , , , ,.213566993044646,.0652122199176147, ,1, ,2.5,1,0,44,1,2,2,2,6,.
8854821, , , , , , , , , , , ,1, , ,1,2,2,2,5,.
8854824,0, , ,-.548689685957167,.397623176131732, , ,5.05, ,1.83333333333333, ,4,0,46,1, , ,2,6,.
8854831,0, , , , ,-.0885594174585691,.182721632933705, ,3.25, ,4.41666666666667,4,-2,19,1,1,1,1,6,.
8854843,.015625, , ,.58535395388079,-.0770607732757789, , ,5.05, ,3.66666666666667, ,4,1,46,1,2,2,1,6,.
8854858,0, , ,.523845423095775,.366443245406913, , ,3.6, ,3.5, ,4,0,24,39,2,2,2,6,.
8854860, , , , , , , , , , , ,4, ,46,1,2,2,2,6,.
8854864,0, , ,.300738303390423,.487939658465385, , , ,1, ,4.16666666666667,4,0,46,1,2,2,2,6,.
8854898, , , , , , , , ,1.875, ,4.5,4,0,32,1,2,2,2,6,.
8854919,.0078125, , , , ,-1.06066070897192,-.386844736147199,3.5, ,1.5, ,3,0,29,1,1,1,2,8,"""[1,6]"""
8854922,0, , , , ,-.641611955034096,.21318439059793, ,1.75, ,2.25,2,0,66,39,2,2,2,6,.
8854929,0, , ,.517225578698198, , , ,3.2, ,1.5, ,2,0,92,1,2,2,2,6,.
8854932, , , , , , , , , , , ,1, , ,1, , ,2, ,.
8854945,.5, , , , ,.120150845364693, , , , , ,2, ,18,1,1,1,1,7,.
8854996,0, , ,-.615181697737435,.49199850438449, , ,3.75, ,4.16666666666667, ,7,-3,15,1,3,2,2,8,[6]
8854998,0,.251774158218206,.7935722436193, , , , , ,2, , ,2,0,69,1, , ,1, ,.
8855044,0, , ,.155601251380926,-.527104463153895, , ,3.95, ,3.16666666666667, ,2,-3,17,1,2,2,2,2,.
8855067, , , , , , , ,3.25, ,2.83333333333333, ,2, ,69,1, , ,1,6,.
8855074,0, , ,-.0113948356795255,-.110747923887427, , , ,1.625, ,4.58333333333333,6,0,57,1,2,2,1,6,.
8855085, , , , , , , , , , , ,2, ,19,39,2,2,2,6,.
8855087,0, , ,.828847271908625,.404307568257745, , ,4.55, ,3, ,4,0,41,1,2,2,1,6,.
8855121,0, , , , ,-.10785719324331,-.563335220923503, ,3.375, ,1.91666666666667,4,0,35,1,1,1,1,7,.
8855123, , , , , , , , , , , ,2, , , , , ,2, ,.
8855146,0, , , , ,-.268728240614697,-.171171630501641,2.9, ,1.33333333333333, ,7,0,35,1,2,2,2,8,"""[1,5,6]"""
8855163,0, , , , ,-.689577523050776,.600530438086071, ,1.75, ,1.33333333333333,3,2,45,225,2,2,2,6,.
8855179,0, , , , ,-.0371482757586397,1.03623953723062, ,3, ,3.16666666666667,4,0,18,1,2,2,2,6,.
8855182, , , , , , , , , , , , , ,8, , , ,1, ,.
8855189,0, , ,-.410873971344793,-.0454596221824171, , ,3.55, ,4.16666666666667, ,2,0,19,101,2,2,1,2,.
8855196,0, , , , , ,.278220225163594, , , , ,4, ,22,1,2,2,2,6,.
8855199, , , , , , , , , , , , , ,20,1,1,1,2,6,.
8855207,0, , , , ,.165256699135174,.719371017978344, ,1.25, ,3.41666666666667,4,0,14,1,2,2,2,6,.
8855252,0,.327709560047786,.312989279197439, , , , , ,1.25, ,2.41666666666667,4,0,36,1,3,2,2,8,"""[1,6]"""
8855274,0, , ,-.278019005348, , , , , , , ,4, ,17,1,2,2,2,3,.
8855291,.4765625,-.11833112797744, , , , , , , , , ,2, ,18,1,2,2,1,7,.
8855292, , , , , , , , , , , ,4, ,19,100,2,2,2,3,.
8855309,0, , , , ,-.186067274403333,-.673604804226923,3.25, ,1.66666666666667, ,2,0,33,1,1,1,2,6,.
8855318, , , , , , , , , , , , , , , , , , , ,.
8855320,0, , ,-.0478672807737946,.544810490872625, , ,4.45, ,2, , ,0, , , , , , ,.
8855335,0, , ,-.0452619215275998,-.348978316380125, , , ,3.25, ,3.33333333333333,2,0,42,1,2,2,2,6,.
8855348,0,-.349584079348845, , , , , , , , , ,4, ,51,1,2,2,2,8,"""[2,5]"""
8855368, , , , , , , , , , , ,2, ,34,1,2,2,2,6,.
8855380, , , , , , , , ,1.375, , ,2,0,20,1,2,2,2,2,.
8855395, , , , , , , , , , , ,2, ,25,75,2,2,2,6,.
8855413, , , , , , , , , , , ,5, ,26,31,1,1,1,6,.
8855418,0, , ,1.27963242389166,.32276391891057, , , ,1.25, ,3.41666666666667,5,0,48,39,2,2,2,6,.
8855434,0, , ,-.520265762542287,.470527482802926, , , ,3.25, ,1.66666666666667,3,0,22,31,3,2,1,2,.
8855446,0,.792655950888156,1.22646344293943, , , , ,3.85, ,1.83333333333333, ,4,1,17,1,2,2,1,6,.
8855447, , , , , , , , ,1.125, , ,4,0,45,1,2,2,2,6,.
8855450, , , , , , , , ,2.25, ,2.66666666666667,2,-2,26,1,1,1,2, ,.
8855453,0, , ,-.341569142461366,.224251582069925, , ,4.65, ,2.5, ,3,0,17,45,3,2,1,2,.
8855456,.5078125, , ,.0278346173734959, , , ,4.85, ,3.83333333333333, ,4,0,17,45,2,2,2,2,.
8855474,.0078125, , ,.577462484494588,-.000404486189957171, , , ,2.625, ,3.75,5,0,22,1,2,2,2,6,.
8855480,0, , ,.856933547682208,.262708032239962, , , ,1.5, ,2.33333333333333,2,0,23,39,2,2,1,6,.
8855490,0, , ,-.129424313730136,-.350851246512545, , , ,1.375, ,3.75,4,0,35,1,2,2,2,6,.
8855494,0,-.0328648150694533,1.14263978563673, , , , , , ,1.66666666666667, , ,0,46,1, , ,2, ,.
8855501, , , , , , , , , , , ,3, ,17,45,3,2,1,2,.
8855503,.5,-.149552447278415,-.0763026835323665, , , , , , ,1.16666666666667, ,2,0,22,100,2,2,1,3,.
8855520, , , , , , , , , , , , , ,16,45, , ,2,2,.
8855524,0,.181571199293318,.875907439881424, , , , , ,2.125, ,3.25,4,1,59,14,3,2,2,6,.
8855530, , , , , , , , , , , ,4, ,16,60,2,2,1,2,.
8855534,0, , ,-.00962458384708556,.84194067949581, , ,3.95, ,2, ,7,0, ,1,2,2,1,6,.
8855539,0,-.153091232584906, , , , , , , , , ,2, ,21,38,2,2,1, ,.
8855557, , , , , , , , , , , ,1, ,17,100,2,2,2,3,.
8855561,0,.642090719768354,-.20237851638192, , , , ,3.05, ,3.33333333333333, ,2,0,21,1,2,2,2,6,.
8855566, , , , , , , , , , , ,4, ,16,45,2,2,1,2,.
8855567, , , , , , , , , , , , , ,25,31,2,2,1,6,.
8855579,0, , ,.533011357798353,.00879445332053701, , , ,2.75, , ,4,0,16,45,2,2,1,2,.
8855604,0, , , , ,.0204493762244041,.631855134288169, ,1.875, ,3.66666666666667,4,0, ,39, , ,1, ,.
8855635,0,-.414446299535019,-.0696972270391906, , , , ,3.15, ,2.16666666666667, ,3,-2,27,1,2,2,2,5,.
8855639, , , , , , , , , , , ,1, , ,1, , ,1, ,.
8855644,0, , ,.307358694062075,.274478880397844, , , ,2.375, ,3,2,0,41,1,2,2,2,6,.
8855647,0, , , , ,-.173953288047642,.0706485835573981,3.95, ,2.33333333333333, ,1,1,20,1,2,2,1,6,.
8855659, , , , , , , , , , , , , , , , , , , ,.
8855671, , , , , , , , , , , ,3, ,21,1,1,1,1,7,.
8855681,.0078125, , , , ,-.222942955607613,.587784342530855,4.35, ,2.16666666666667, ,3,0,24,1,2,2,2,6,.
8855683,.015625, , ,-.148483482614595,.299719159119951, , ,3.55, ,3.33333333333333, ,6,1,35,1,2,2,1,6,.
8855685,.00793650793650794, , ,.538663459083727,.00928250847926543, , ,4.45, ,3.16666666666667, ,4,0,16,45,2,2,1,2,.
8855714,0,.142601495892761,.0773500651560604, , , , ,3.4, , , ,4,0,19,1,2,2,2,5,.
8855715,0, , , , ,.853478656249349,-.0937821834817618, ,1.125, ,4.25,4,1,19,39,2,2,1,6,.
8855725,0,.782245880231375,.0744405477268901, , , , ,4.05, ,1.83333333333333, ,4,1,32,1,2,2,2,6,.
8855730,0, , ,-.473463061440669,.0859479852991579, , ,3.05, ,1, ,1,0,37,1,2,2,2,6,.
8855733,0, , , , ,-.0616396837052795,.271750696729945,4.1, ,4.66666666666667, ,4,0,18,1,1,1,2,7,.
8855745, , , , , , , ,4.2, ,4.16666666666667, ,6,0,31,225,3,2,1,7,.
8855747, , , , , , , ,4.25, ,1.5, ,5,0,26,31,1,1,1,6,.
8855749, , , , , , , , , , , ,2, ,30,174,1,1,2,6,.
8855752,0, , ,.80201513240986, , , , ,3.25, ,3.83333333333333,4,0,60,14,2,2,1,6,.
8855756, , , , , , , , ,4.25, ,2.91666666666667,2,-1,16,45,2,2,1,2,.
8855759, , , , , , , , , , , ,4, ,19,1,1,1,2,6,.
8855764, , , , , , , , , , , ,4, ,19,1,1,1,4,8,"""[5,7]"""
8855772, , , , , , , , , , , ,2, ,19,1,2,2,2,7,.
8855773, , , , , , , ,2.9, ,1.16666666666667, ,1, ,37,1,2,2,2,6,.
8855782,0, , ,.783442654368898,1.06035165893296, , ,4.15, ,2.83333333333333, ,5,0,59,1,2,2,2,6,.
8855787,0, , ,.414547026895035,.149160047422164, , ,3.4, ,2, ,2,0,19,1,2,2,1,6,.
8855791,0,-.148038774847105,-.810813323999195, , , , , ,3, ,2.91666666666667,3,0,19,39,2,2,2,6,.
8855800, , , , , , , , , , , ,2, ,16,45,2,2,1,2,.
8855804, , , , , , , , , , , ,2, ,30,39,2,2,1,8,"""[5,6]"""
8855805,0, , ,-.199163124315227,-.282314042694875, , ,3.7, ,3.5, ,2,-1,16,45,2,2,1,2,.
8855809,0,.133259075770005,-.378980770070266, , , , , ,2.75, ,2.08333333333333,4,0,19,1,2,2,2,5,.
8855816,0, , , , ,.212188412413979,-.0442235355904207,3.5, ,1.16666666666667, ,4,0,56,14,2,2,2,6,.
8855822, , , , , , , , , , , ,5, , ,14,2,2,2,6,.
8855825, , , , , , , , , ,3.33333333333333, ,4,0,16,45,3,2,1,2,.
8855826,0, , ,-.390280919267288,.529332280721116, , , ,3.875, ,3.25,3,0,17,45,3,2,1,2,.
8855828, , , , , , , , , , , ,7, ,54,1,1,1,2,7,.
8855830,0, ,.324390331484383, , , , , , , , ,2, ,20,14,2,2,2,6,.
8855832, , , , , , , , , , , ,2, ,75,39,2,2,1,6,.
8855833,0, , , , ,.0680620371569869,.703047643632521, ,1.75, , ,7,0,54,1,1,1,2,5,.
8855834,0,1.04349756093598, , , , , ,4.95, ,2.66666666666667, , ,1,21, , , ,1, ,.
8855835,0,.331784368008833,-.227089761923628, , , , ,3.6, ,2.16666666666667, ,2,0,31,1,2,2,2,6,.
8855843,0,.521360844828507,-.194993481823564, , , , ,4.55, ,2, ,4,0,51,14,2,2,1,6,.
8855852,.0078125, , , , ,-.211834322815076,.303261488593122, ,2, ,2.58333333333333,2,0,18,1,2,2,1,4,.
8855855,0, , , , ,-.880713696602798,.0318475372751056,4, ,3.66666666666667, ,4,0,20,1,1,1,2,7,.
8855877,0,.27268816932622,.0972633672217795, , , , ,3.45, ,1.33333333333333, ,2,0,43,1,2,2,2, ,.
8855880,0, , ,-.200720160962585,.711019662235655, , ,4, ,3.5, ,2,2,19,1,2,2,2,7,.
8855885, , , , , , , ,3.55, , , ,1,0,17,1,2,2,2,6,.
8855886,0, , ,-.11447178023472,-.501363667298857, , ,5.15, ,3.66666666666667, ,5,-2,16,45,2,2,1,2,.
8855900, , , , , , , , ,2, , ,2,0,24,1,2,2,2,6,.
8855906, , , , , , , , , , , ,2, ,45,1,2,2,1,6,.
8855908,0,-.477399411135364,.882686514473057, , , , , ,1.375, ,3.16666666666667,2,0,24,1,2,2,2,6,.
8855911,.5859375, , ,.311714191661774,-.0814482333168753, , , , , , , , ,17, , , , , , 
8855916,0, , ,.117797453333041,.157370575555222, , ,3.4, ,1.66666666666667, ,2,0,22,31,2,2,1,6,.
8855917, , , , , , , , ,3, ,4.25,4,1,21,1,2,2,1,4,.
8855931,0, , ,.0810494224489183,-.0407187720452067, , , ,2.75, , ,2,-1,17,45,2,2,1,2,.
8855964,.266129032258065, , ,-.992792355957229, , , , , , , ,4, ,16,45,3,2,1,2,.
8855973,0,.150916818765125,.818781822219977, , , , , , , ,1.66666666666667,1,0,56,1,3,2,2,6,.
8855975,0, , ,-.363592353977889,.817207487663075, , , ,2.5, ,2.91666666666667,4,1,16,45,3,2,2,2,.
8855988,0, , ,.521443248304011,.61110521334515, , ,4.15, ,2.66666666666667, ,5,0,37,1,2,2,2,6,.
8855989,.0078125, , , , ,.470579876121332,.492758672667147, ,3, ,3.75,4,0,20,1,1,1,1,7,.
8856000, , , , , , , , , , , ,3, ,25,39,3,2,1,2,.
8856010,0, , ,.737027310249977,.408029926507134, , ,3.6, ,2.66666666666667, ,4,1,19,1,2,2,1,6,.
8856015, , , , , , , , , , , ,6,0,20,1,1,1,1,6,.
8856018,.015625, , ,-.524123880390787,.278099064400547, , , ,2.125, ,2.75,4,-1,16,192,2,2,2,2,.
8856021, , , , , , , , , , , ,4, ,18,14,2,2,2,6,.
8856034,0,.313878090488873,.123227957561003, , , , , , , , ,4,0,19,1,2,2,1,6,.
8856040,0, , ,1.06791858473547,.146672374556745, , , ,3.5, ,2.83333333333333,4,1,16,45,3,2,2,2,.
8856047,0,.271187821415635,.616762716875984, , , , , ,2, ,1.66666666666667,2,1,27,1,2,2,1,6,.
8856054, , , , , , , , ,1.375, ,4.25,7,0,60,1,2,2,2, ,.
8856056,0, , ,.419959566985387,.418012370682764, , , ,1.625, ,3.41666666666667,4,2,18,1,2,2,1, ,.
8856057, , , , , , , , , , , ,2, ,20,1,1,1,1,6,.
8856060,0, , , , ,.0599000655078959,.180013867565909,3.5, ,4, ,2,-2,21,1,1,1,2,7,.
8856064,0, , , , ,-.233327994130547,-.229143014285828, ,1.625, ,3.41666666666667, ,-1, , , , , , ,.
8856066, , , , , , , , , , , ,2, ,24,1,2,2,2,6,.
8856069,0, , , , ,.420830946085733,.352256476497552, , , , , ,0,35, , , ,1, ,.
8856074,0, , , , ,.0163378468852746,-.291956059157781,4.95, ,2.83333333333333, ,4,0,38,1,2,2,1,6,.
8856084,0,1.04727940891714,.230379731360753, , , , , , , , , , , , , , , , ,.
8856100,0, , ,-.0757418753366245,.000789960185796565, , ,3.5, ,1.5, ,3,1,21,1,2,2,2,6,.
8856103, , , , , , , , , , , ,4, , , , , ,2, ,.
8856104,0, , ,.43067303885324,.987553594476941, , ,4.6, ,2.33333333333333, ,6,0,22,1,2,2,2,6,.
8856114,0, , ,-.485466629875568,.168325358674646, , ,3.85, ,2.5, ,4,0,21,45,2,2,1,2,.
8856122,0,-.397533480214384,-.370115802169484, , , , , , ,2.83333333333333, ,2,0,24,1,2,2,2,6,.
8856123,0, , , , ,-.625860673169266,.0134207771566744,4.3, ,3.66666666666667, ,6,-2,19,1,1,1,1,7,.
8856126,0, , , , ,-.369685449365409,-.639635956260431,2.7, ,1, ,4,0,53,39,2,2,2,6,.
8856142,0, , , , , ,.493061901776447, , , , ,3, ,19,1,2,2,2,6,.
8856148, , , , , , , , , , , ,7, ,22,1,2,2,1,6,.
8856150,0,-1.10007149845791,-.54823264340226, , , , , ,4.125, ,2.5,4,0,19,1, , ,2,5,.
8856161,0, , ,-.344343340420093,.0514464422154805, , , ,2.5, ,4.33333333333333,7,1,22,1,3,2,1, ,.
8856162,0, , , , ,.738771598188508,.730881085489339, ,1.75, ,3.25,2,0,20,1,2,2,1,6,.
8856163, , , , , , , , ,1, ,2.58333333333333,3,0,45,1,2,2,1,6,.
8856180,0, , , , ,-.990726102830862,-.509886843390499,3.4, ,2.33333333333333, ,2,-1,29,1,1,1,2, ,.
8856204,0, , , , ,.016319985065629,.228135509526621,3.4, ,2, ,1,0,20,1,2,2,1,7,.
8856210, , , , , , , , , , , ,4, ,27,45,2,2,2, ,.
8856219,0, , ,.0805091261385074,-.876244560784847, , ,2.8, ,1.5, ,1,1,19,1,2,2,2,6,.
8856239,0, , , , ,.451249109968109,.381192179574754, ,2.75, ,3.66666666666667,4,0,39,14,2,2,1,6,.
8856243,.0078125, , , , ,.158431736097053,.00160866098341209, ,3.5, ,3.41666666666667,3,1,17,1,2,2,1,3,.
8856246, , , , , , , , , , , ,4, ,18,39, , ,1,6,.
8856259,.0078125,-.626414234413064,-.361423354345911, , , , ,3, ,2.83333333333333, ,3,0,22,1,2,2,1,6,.
8856260,0, , , , ,-.442024894256511,.163884643821456, ,2.875, ,1.91666666666667,1,0,20,1,1,1,2,6,.
8856261, , , , , , , , , , , ,1, ,21,1,2,2,1,6,.
8856266, , , , , , , , , , , ,2, ,15,1,2,2,2,6,.
8856273,0, , ,.114430636887153,.697897164911705, , , ,2.375, ,4.75,4,0,26,1,2,2,1,6,.
8856275,.0078125, , ,.201031146703722,.34884525759998, , , ,2.25, ,2.5,4,0,16,39,2,2,2,6,.
8856277,0,.96712719640373,.699454245190665, , , , ,4.75, ,1.5, ,6,1,53,1,2,2,1,6,.
8856282,0, , ,.177390340623611,.284445333311251, , , , ,2, ,2,0,18,39,2,2,2,3,.
8856283,0, , , , ,.24351301403603,.339721958821674,2.65, ,1.16666666666667, ,2,0,30,1,1,1,2,8,"""[4,6]"""
8856289, , , , , , , , , , , ,5, ,16,9,2,2,1,4,.
8856291,0, , , , ,-1.30392012470076,.934430674755327, , , , ,1,-3,25,39,1,1,1,7,.
8856297, , , , , , , , ,1.625, ,1.5,2,-1,29,1,2,2,2,8,"""[5,6]"""
8856304,0, , ,.492186233607112,.332194321585729, , , ,3.75, ,3.58333333333333,2,-1,19,1,2,2,2,2,.
8856307,0,-.0285727602614911,1.14678584132375, , , , , ,2.875, ,2.16666666666667,2,3,21,1,2,2,1,6,.
8856310,.0234375,.689339117050609,-.165536055504346, , , , , , , ,5.16666666666667,6,0,20,1,2,2,1,6,.
8856311, , , , , , , , , , , ,2, ,29,1,2,2,2,8,"""[5,6]"""
8856325,0, , ,.231209326390851,.209728848503115, , ,3.15, ,3.16666666666667, ,2,0,29,1,2,2,2,8,"""[5,6]"""
8856336, , , , , , , , , , , ,1, ,31,1,2,2,1,6,.
8856345,0, , , , ,.12131960141607,.0481308423158905, ,1, ,2.25,4,0,34,1,2,2,1,3,.
8856346, , , , , , , , , , , ,4, ,30,1, , ,1,6,.
8856348,0, , , , ,.11028500029565,.034658191875168, ,1.25, ,2.25,2,0,20,1,1,1,1,7,.
8856354, , , , , , , , , , , ,2, ,29,1,2,2,2,8,"""[5,6]"""
8856358,.0078125, , , , ,-.509745379699882,.815029205548567, ,1.625, ,1.41666666666667,2,-1,29,1,2,2,2,8,"""[5,6]"""
8856363,0, , ,.126955114948775,.41131082996353, , , ,1.375, ,1.83333333333333,1,1,35,1,2,2,1,6,.
8856365, , , , , , , , , , , ,2, ,20, ,1,1,1,6,.
8856366,0, , ,-.374765069136095,.226165015688969, , , ,1, ,2.66666666666667,2,0,20,39,2,2,2,6,.
8856368,0, , , , ,.0189570548694322,.792991269840811, ,1.125, ,1.75,3,1,24,1,2,2,2,6,.
8856373,0, , , , ,-.365538195643141, , ,3.25, ,4.16666666666667,3,-1,25,1,1,1,2,7,.
8856379,0, , ,-.0307339191594338,.556326680157674, , ,4.15, ,2.5, ,5,1,20,1,2,2,2,6,.
8856401, , , , , , , , , ,3.5, ,6, ,31,1,2,2,2,6,.
8856407,.0625, , , , ,-.412815057125984,-.293550225168654,4.25, ,3.5, ,4,2,19,1,1,1,1,8,[6]
8856424,0,-.534763856822623,-.188920284157281, , , , ,3.9, ,1.16666666666667, ,1,-1,19,1,2,2,2,5,.
8856425,0,1.14697298114152,1.13037975095848, , , , ,4.3, ,3.33333333333333, ,5,-1,39,1,2,2,2,5,.
8856439,0, , ,.393465807319013,-.0900351042584764, , , ,1.5, ,2.58333333333333,2,1,22,1,2,2,1,6,.
8856440,0, , , , ,-.858589099594426,-.390359475436086, ,1, ,1.66666666666667,1,0,33,74,3,2,2,6,.
8856446,.0078125,-.374894334443286,-.151316843069909, , , , , , ,3, ,4,1,33,1,2,2,1,5,.
8856455,0,.562909395089577,.287703855153786, , , , ,3.85, ,2.16666666666667, ,1,0,48,225, , ,2,6,.
8856465,.0234375, , , , ,-.728428331035606,-.528095137860062, ,3.25, ,3.08333333333333,3,1,20,1,2,2,2,6,.
8856467,0, , ,.26084049003492,.150527387176913, , , ,3.125, ,4,4,-1,17,232,2,2,1,2,.
8856468, , , , , , , , ,1.875, ,4.08333333333333,4,0,17,82,2,2,1,6,.
8856470,0, , ,-.706097870696666,.297639766641252, , ,2.9, , , ,1,0,17,82,2,2,2,6,.
8856471, , , , , , , , , , , ,4, ,17,82,2,2,2,6,.
8856472, , , , , , , ,3.9, ,4.83333333333333, ,3,0,17,82,2,2,1, ,.
8856473,0,.707061752087942,.530263769939321, , , , , ,3.75, , , ,0,17,82, , ,1,6,.
8856474,0, , , , ,.964073235674821,.14446536117099, ,3.5, , ,4,0,16,177,2,2,2,6,.
8856475,.0078125, , ,-.734162039046686,-.278371366819931, , ,4.05, ,2.83333333333333, ,4,2,16,82,2,2,1,2,.
8856477,0, , ,.420238133234991,.313693974420414, , ,4.15, ,3.5, ,4,0,16,82,2,2,1,6,.
8856478, , , , , , , , , , , ,4, ,17,82,3,2,1,6,.
8856480,0, , ,.410905338879394,.441470028198843, , ,3.7, ,2.83333333333333, ,4,1,17,82,2,2,2,6,.
8856483, , , , , , , , , ,3.83333333333333, ,4,0,17,82,2,2,1,6,.
8856486,0, , , , ,-.793769564719401,.659859112254188, , , ,3.83333333333333,3,0,56,225,2,2,2,6,.
8856487, , , , , , , , , , , ,5, ,32,74,2,2,1,6,.
8856491, , , , , , , , , , , ,1, ,29,200,1,1,2,7,.
8856493, , , , , , , , , , , ,6, ,31,45,2,2,1,2,.
8856496,.0234375, , ,.0836490189367571,.0651954403929071, , , ,2.125, ,3.75,5,0,21,1,2,2,2,2,.
8856500, , , , , , , , , ,3.66666666666667, ,4, ,26,162,2,2,1,6,.
8856502, , , , , , , , , , , ,5, ,32,153,2,2,1, ,.
8856526, , , , , , , , , , , ,2, ,23,173,1,1,2,6,.
8856540, , , , , , , , , , , ,1, ,28,1,2,2,2,6,.
8856543,0, , ,-.598372752737358,-.189464283549058, , ,3.65, ,4, ,2,0,28,1,2,2,2,6,.
8856548,0, , ,.324695139966795,-.0661536579597045, , , ,4, , ,5,0,24,124,3,2,2,6,.
8856553, , , , , , , , , , , ,2, ,24,22,2,2,1,8,"""[5,6]"""
8856558,0, , , , ,-.469053760103395, , ,2.75, ,3,3,0,27,178,3,2,2,7,.
8856594,.015625,-.108892514755786,-.369306292491085, , , , , ,2.25, ,1.66666666666667,2,0,26,206,2,2,2,6,.
8856596, , , , , , , , , , , ,2, ,35,82, , ,1, ,.
8856597,0, , , , ,.0624818936517241,.33903779052154, ,1.5, ,4.25,4,1,21,1,2,2,1,6,.
8856603, , , , , , , , , , , ,2, ,22,124,3,2,1,6,.
8856613, , , , , , , , ,1.75, ,3.33333333333333,6,0,16,225,2,2,2,6,.
8856622,0,.922791888570787,.91765068683959, , , , , ,2, ,2.83333333333333,2,1,53,153,2,2,2,6,.
8856626,0, , , , ,-.177511060422018,.898553599799708, ,1.875, ,2.33333333333333,5,0,26,31,1,1,1,6,.
8856631,0, , ,.504702191874426,.260079463377073, , , ,3.75, ,3.83333333333333,4,0,24,225,3,2,2,6,.
8856636, , , , , , , , , , , ,4, ,43,1,1,1,2, ,.
8856639,0, , ,.36649470816015,.232240284577362, , , , , , ,4, ,17,82,2,2,2,6,.
8856644,0, , ,.352160776182687,.156253757137275, , , ,1.5, , ,2,0,37,225,2,2,2,6,.
8856651,0, , ,-.802634681931175,.692417948912376, , ,4.2, ,2.5, ,4,0,50,100,2,2,1,3,.
8856653,0, , , , ,-.551392172134526,.619697205731983,3.5, ,2.5, ,4,0,25,225,2,2,1,6,.
8856658,0, , ,-.336996451252242,.271529682337601, , , ,1, ,3.33333333333333,1,-1,28,26,3,2,2,3,.
8856661,0, , ,-.0988578083764566,.285417201667592, , ,4.25, ,1.66666666666667, ,3,0,18,14,2,2,1,6,.
8856695,0,.418917524428664,.139614778349389, , , , ,3, ,2.66666666666667, ,3,1,21,1,3,2,2,6,.
8856706,0, , ,.447009071504927,.56963021441103, , ,4.1, ,1.5, ,4,0,41,98,2,2,2, ,.
8856725, , , , , , , , , , , ,4, ,30,1,2,2,2,6,.
8856728,0, , ,.854402044771021,-.461039064079862, , ,4.15, ,1.5, ,3,0,18,153,2,2,1,6,.
8856729, , , , , , , , ,3.125, ,2.66666666666667,6,0,48,39,2,2,2,6,.
8856731, , , , , , , , , , , ,3, ,23,82,2,2,1,6,.
8856732,0,-.373143496503991,-.0496255393717709, , , , ,3.8, ,4.66666666666667, ,5,0,27,14,2,2,1,6,.
8856738, , , , , , , , , , , , , , , , , , , ,.
8856739, , , , , , , , , , , , , , , , , , , ,.
8856740, , , , , , , , , , , , , , , , , , , ,.
8856742, , , , , , , , , , , ,4, , , ,1,1, ,6,.
8856749,.0078125,.743732901531333,.206407396789414, , , , ,4.8, ,3.33333333333333, ,2,0,21,225,2,2,1,6,.
8856759,.0078125,.338160594153707,.365520944137642, , , , , ,3.125, ,2.83333333333333,4,1,18,14,2,2,1,6,.
8856760,0,1.030878337566,.538888262667273, , , , ,4.8, ,2.83333333333333, ,4,0,21,225,2,2,1,6,.
8856769,0, , , , ,.340787733679788,.336912664357453,5.15, ,3, ,3,0,54,1,2,2,2,6,.
8856777, , , , , , , , ,4.125, ,5.33333333333333,2,0,21,225,2,2,2,5,.
8856779, , , , , , , , , , , ,2, ,53,100,2,2,2,7,.
8856785,0, , ,-.223936068302332,.372434876844253, , , ,1, ,2,4,1,55,1,2,2,2,6,.
8856791, , , , , , , , , , , ,1, ,16,39,2,2,1,8,[7]
8856795,0, , ,.523355240887082,-.271776954391823, , , ,1.75, ,3.25,4,0,26,1,2,2,2,6,.
8856796, , , , , , , , , , , ,2, ,66,1,2,2,2,6,.
8856799, , , , , , , , , , , ,4, ,28, ,2,2,1,6,.
8856800,0, , ,-.549033127349326,.901354413984677, , ,4.7, ,2.5, ,4,3,16,39,2,2,2,8,[7]
8856801, , , , , , , , , , , ,1, ,16,39,2,2,2,8,[7]
8856802,0, , , , ,-.564216478033691,-.055116109714099,4.95, ,2, ,4,-1,45,1,2,2,1,6,.
8856805,0,.546589616051426,.474644771963056, , , , , ,1.25, ,2.83333333333333,4,0,21,22,3,2,2,6,.
8856821,0, , , , ,.0171751172530329,-.450532216320336, ,1.75, ,2.75,1, ,16,39,2,2,2,8,[7]
8856826, , , , , , , ,3.35, ,4.16666666666667, ,1, ,16,39,2,2,1,8,[7]
8856863, , , , , , , , , , , ,2, ,29,1,3,2,2,6,.
8856901, , , , , , , ,3.15, , , ,1, ,33,74,2,2,2,6,.
